[2.443460952792061 2.0943951023931953],[-0.6634139481689383 0.5566703992264196 -0.4999999999999998]
[2.443460952792061 2.2689280275926285],[-0.586824088833465 0.4924038765061041 -0.6427876096865394]
[2.443460952792061 2.443460952792061],[-0.49240387650610407 0.413175911166535 -0.7660444431189779]
[2.443460952792061 2.6179938779914944],[-0.3830222215594889 0.3213938048432697 -0.8660254037844387]
[2.443460952792061 2.792526803190927],[-0.262002630229385 0.21984631039295432 -0.9396926207859083]
[2.443460952792061 2.9670597283903604],[-0.13302222155948895 0.11161889704894964 -0.984807753012208]
[2.6179938779914944 0.0],[-0.0 0.0 1.0]
[2.6179938779914944 0.17453292519943295],[-0.1503837331804353 0.08682408883346515 0.984807753012208]
[2.6179938779914944 0.3490658503988659],[-0.29619813272602386 0.17101007166283433 0.9396926207859084]
[2.6179938779914944 0.5235987755982988],[-0.4330127018922193 0.24999999999999994 0.8660254037844387]
[2.6179938779914944 0.6981317007977318],[-0.5566703992264194 0.32139380484326957 0.766044443118978]
[2.6179938779914944 0.8726646259971648],[-0.6634139481689384 0.38302222155948895 0.6427876096865394]
[2.6179938779914944 1.0471975511965976],[-0.75 0.43301270189221924 0.5000000000000001]
[2.6179938779914944 1.2217304763960306],[-0.8137976813493737 0.4698463103929541 0.3420201433256688]
[2.6179938779914944 1.3962634015954636],[-0.8528685319524433 0.49240387650610395 0.17364817766693041]
[2.6179938779914944 1.5707963267948966],[-0.8660254037844387 0.49999999999999994 6.123233995736766e-17]
[2.6179938779914944 1.7453292519943295],[-0.8528685319524433 0.49240387650610395 -0.1736481776669303]
[2.6179938779914944 1.9198621771937625],[-0.8137976813493738 0.46984631039295416 -0.3420201433256687]
[2.6179938779914944 2.0943951023931953],[-0.7500000000000001 0.4330127018922193 -0.4999999999999998]
[2.6179938779914944 2.2689280275926285],[-0.6634139481689384 0.38302222155948895 -0.6427876096865394]
[2.6179938779914944 2.443460952792061],[-0.5566703992264196 0.3213938048432697 -0.7660444431189779]
[2.6179938779914944 2.6179938779914944],[-0.4330127018922193 0.24999999999999994 -0.8660254037844387]
[2.6179938779914944 2.792526803190927],[-0.29619813272602397 0.1710100716628344 -0.9396926207859083]
[2.6179938779914944 2.9670597283903604],[-0.15038373318043524 0.08682408883346512 -0.984807753012208]
[2.792526803190927 0.0],[-0.0 0.0 1.0]
[2.792526803190927 0.17453292519943295],[-0.1631759111665348 0.059391174613884726 0.984807753012208]
[2.792526803190927 0.3490658503988659],[-0.3213938048432696 0.11697777844051102 0.9396926207859084]
[2.792526803190927 0.5235987755982988],[-0.4698463103929541 0.1710100716628344 0.8660254037844387]
[2.792526803190927 0.6981317007977318],[-0.6040227735550536 0.21984631039295427 0.766044443118978]
[2.792526803190927 0.8726646259971648],[-0.7198463103929541 0.2620026302293851 0.6427876096865394]
[2.792526803190927 1.0471975511965976],[-0.8137976813493736 0.29619813272602397 0.5000000000000001]
[2.792526803190927 1.2217304763960306],[-0.8830222215594888 0.3213938048432698 0.3420201433256688]
[2.792526803190927 1.3962634015954636],[-0.9254165783983233 0.3368240888334653 0.17364817766693041]
[2.792526803190927 1.5707963267948966],[-0.9396926207859083 0.3420201433256689 6.123233995736766e-17]
[2.792526803190927 1.7453292519943295],[-0.9254165783983233 0.3368240888334653 -0.1736481776669303]
